ts_event,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,symbol,best_level_ofi,multi_level_ofi,integrated_ofi
2024-10-21 12:48:36.022819468+00:00,2024-10-21 12:48:36.022819468+00:00,10,2,38,A,A,1,233.97,400,130,166328,14535609,AAPL,0,1686,121.63762302987651
2024-10-21 12:48:36.080879057+00:00,2024-10-21 12:48:36.080879057+00:00,10,2,38,A,B,1,233.73,200,130,166437,14535966,AAPL,0,1407,99.29646548720385
2024-10-21 12:48:37.062302123+00:00,2024-10-21 12:48:37.062302123+00:00,10,2,38,A,A,1,233.92,400,130,166588,14537948,AAPL,0,400,-16.428547458725237
2024-10-21 12:48:37.707758529+00:00,2024-10-21 12:48:37.707758529+00:00,10,2,38,C,B,1,233.73,200,130,165945,14538572,AAPL,0,-3157,-367.0391882218383
2024-10-21 12:48:37.707770928+00:00,2024-10-21 12:48:37.707770928+00:00,10,2,38,A,B,2,233.69,400,130,166069,14538573,AAPL,0,2150,179.4564671417683
2024-10-21 12:48:38.527186854+00:00,2024-10-21 12:48:38.527186854+00:00,10,2,38,C,A,1,233.92,200,130,167167,14539441,AAPL,0,-200,-57.36558867368446
2024-10-21 12:48:40.708153311+00:00,2024-10-21 12:48:40.708153311+00:00,10,2,38,C,A,1,233.92,200,130,167825,14542658,AAPL,0,1486,107.9919426248901
2024-10-21 12:48:40.708165824+00:00,2024-10-21 12:48:40.708165824+00:00,10,2,38,A,A,1,233.98,200,130,166355,14542659,AAPL,0,1486,107.9919426248901
2024-10-21 12:48:40.708592331+00:00,2024-10-21 12:48:40.708592331+00:00,10,2,38,A,A,1,233.98,200,130,166175,14542660,AAPL,0,200,-30.074227863711645
2024-10-21 12:48:40.759899740+00:00,2024-10-21 12:48:40.759899740+00:00,10,2,38,A,B,1,233.73,200,130,166327,14542749,AAPL,0,1407,99.29646548720385
2024-10-21 12:48:40.759912108+00:00,2024-10-21 12:48:40.759912108+00:00,10,2,38,C,A,1,233.98,200,130,166002,14542750,AAPL,0,-200,-57.36558867368446
2024-10-21 12:48:40.759922567+00:00,2024-10-21 12:48:40.759922567+00:00,10,2,38,A,A,1,233.97,400,130,167027,14542751,AAPL,0,400,-16.428547458725237
2024-10-21 12:48:40.945130102+00:00,2024-10-21 12:48:40.945130102+00:00,10,2,38,A,A,2,234.0,100,130,166743,14542857,AAPL,0,100,-33.00154096539105
2024-10-21 12:48:43.582578418+00:00,2024-10-21 12:48:43.582578418+00:00,10,2,38,A,A,1,233.92,400,130,166442,14544642,AAPL,0,400,-16.428547458725237
2024-10-21 12:48:43.887584328+00:00,2024-10-21 12:48:43.887584328+00:00,10,2,38,C,B,8,233.4,1000,130,166106,14544841,AAPL,0,-1000,-130.64378425116627
2024-10-21 12:48:45.693722203+00:00,2024-10-21 12:48:45.693722203+00:00,10,2,38,A,B,4,233.6,1000,130,166316,14547540,AAPL,0,1739,186.049801907767
2024-10-21 12:48:45.865188060+00:00,2024-10-21 12:48:45.865188060+00:00,10,2,38,C,A,1,233.92,200,130,166368,14547744,AAPL,0,-200,-57.36558867368446
2024-10-21 12:48:45.865335014+00:00,2024-10-21 12:48:45.865335014+00:00,10,2,38,C,A,1,233.92,200,130,165806,14547745,AAPL,0,1586,118.71030992819708
2024-10-21 12:48:45.865346761+00:00,2024-10-21 12:48:45.865346761+00:00,10,2,38,A,A,1,233.97,400,130,166358,14547746,AAPL,0,1786,132.35599033318348
2024-10-21 12:48:46.043153157+00:00,2024-10-21 12:48:46.043153157+00:00,10,2,38,C,B,1,233.73,200,130,165852,14547943,AAPL,0,-3147,-416.71366151390885
2024-10-21 12:48:46.043165049+00:00,2024-10-21 12:48:46.043165049+00:00,10,2,38,A,B,2,233.69,400,130,165990,14547944,AAPL,0,2140,229.13094043383884
2024-10-21 12:48:46.915333206+00:00,2024-10-21 12:48:46.915333206+00:00,10,2,38,A,A,1,233.92,400,130,166293,14549244,AAPL,0,400,-16.428547458725237
2024-10-21 12:48:59.683517159+00:00,2024-10-21 12:48:59.683517159+00:00,10,2,38,A,A,0,233.83,1,130,166274,14560950,AAPL,1,1725,152.6777592715825
2024-10-21 12:48:59.683569805+00:00,2024-10-21 12:48:59.683569805+00:00,10,2,38,A,A,1,233.85,128,130,165999,14560951,AAPL,0,1747,155.6890876756071
2024-10-21 12:49:03.380177241+00:00,2024-10-21 12:49:03.380177241+00:00,10,2,38,C,B,2,233.69,400,130,167126,14566940,AAPL,0,-2140,-316.57075697123497
2024-10-21 12:49:03.380740871+00:00,2024-10-21 12:49:03.380740871+00:00,10,2,38,C,B,3,233.6,1000,130,166307,14566942,AAPL,0,-1749,-344.5605820144411
2024-10-21 12:49:03.398241224+00:00,2024-10-21 12:49:03.398241224+00:00,10,2,38,A,B,2,233.69,200,130,166173,14567043,AAPL,0,950,71.0958565526861
2024-10-21 12:49:03.416667326+00:00,2024-10-21 12:49:03.416667326+00:00,10,2,38,A,B,8,233.4,1000,130,166947,14567068,AAPL,0,1000,43.203967713770176
2024-10-21 12:49:03.426245015+00:00,2024-10-21 12:49:03.426245015+00:00,10,2,38,A,B,2,233.69,200,130,166829,14567078,AAPL,0,200,-22.28317366208405
2024-10-21 12:49:07.334254534+00:00,2024-10-21 12:49:07.334254534+00:00,10,2,38,A,B,1,233.74,100,130,166873,14572670,AAPL,0,3447,323.7075675368223
2024-10-21 12:49:07.344508563+00:00,2024-10-21 12:49:07.344508563+00:00,10,2,38,A,B,5,233.6,1000,130,166267,14572687,AAPL,0,1630,160.14017816283211
2024-10-21 12:49:08.577405223+00:00,2024-10-21 12:49:08.577405223+00:00,10,2,38,C,B,3,233.69,200,130,165907,14573718,AAPL,0,-200,-85.25377083746139
2024-10-21 12:49:08.577417452+00:00,2024-10-21 12:49:08.577417452+00:00,10,2,38,A,B,2,233.7,400,130,166400,14573719,AAPL,0,-1431,-246.3808933408658
2024-10-21 12:49:09.323055469+00:00,2024-10-21 12:49:09.323055469+00:00,10,2,38,C,B,1,233.74,100,130,166176,14574387,AAPL,0,-3447,-452.7642905246436
2024-10-21 12:49:09.326503177+00:00,2024-10-21 12:49:09.326503177+00:00,10,2,38,A,B,1,233.75,100,130,166150,14574388,AAPL,0,3447,365.32447398724753
2024-10-21 12:49:10.615504825+00:00,2024-10-21 12:49:10.615504825+00:00,10,2,38,T,B,0,233.83,1,0,169403,14575846,AAPL,0,0,-43.71990826869805
2024-10-21 12:49:10.615504825+00:00,2024-10-21 12:49:10.615504825+00:00,10,2,38,T,B,0,233.85,128,130,169403,14575847,AAPL,1,1748,155.70533477023938
2024-10-21 12:49:10.615504825+00:00,2024-10-21 12:49:10.615504825+00:00,10,2,38,C,A,0,233.85,128,130,169403,14575847,AAPL,128,1852,154.74114028987543
2024-10-21 12:49:10.615529414+00:00,2024-10-21 12:49:10.615529414+00:00,10,2,38,A,B,0,233.81,100,130,166534,14575849,AAPL,100,3533,352.3375837388811
2024-10-21 12:49:10.615531617+00:00,2024-10-21 12:49:10.615531617+00:00,10,2,38,A,B,1,233.81,1,130,167474,14575850,AAPL,0,1,-43.65167986667312
2024-10-21 12:49:10.615537132+00:00,2024-10-21 12:49:10.615537132+00:00,10,2,38,T,N,0,233.85,65,130,167132,14575851,AAPL,0,0,-43.71990826869805
2024-10-21 12:49:10.615540557+00:00,2024-10-21 12:49:10.615540557+00:00,10,2,38,A,B,1,233.81,100,130,166636,14575852,AAPL,0,100,-36.897068066204845
2024-10-21 12:49:10.615552303+00:00,2024-10-21 12:49:10.615552303+00:00,10,2,38,C,B,0,233.82,100,130,165837,14575853,AAPL,-100,-3634,-446.66846888079533
2024-10-21 12:49:10.615554379+00:00,2024-10-21 12:49:10.615554379+00:00,10,2,38,A,B,0,233.81,41,128,167342,14575854,AAPL,41,41,-43.0537773887767
2024-10-21 12:49:10.615571841+00:00,2024-10-21 12:49:10.615571841+00:00,10,2,38,C,B,0,233.81,1,130,165910,14575857,AAPL,-1,-1,-43.736155363330276
2024-10-21 12:49:10.615574342+00:00,2024-10-21 12:49:10.615574342+00:00,10,2,38,C,B,0,233.81,100,130,166018,14575858,AAPL,-100,-100,-45.34461773192085
2024-10-21 12:49:10.615598746+00:00,2024-10-21 12:49:10.615598746+00:00,10,2,38,C,A,1,233.92,400,130,165925,14575861,AAPL,0,1786,132.35599033318348
2024-10-21 12:49:10.615674329+00:00,2024-10-21 12:49:10.615674329+00:00,10,2,38,T,N,0,233.85,35,130,167335,14575862,AAPL,0,0,-43.71990826869805
2024-10-21 12:49:10.615806415+00:00,2024-10-21 12:49:10.615806415+00:00,10,2,38,C,B,0,233.81,100,130,166163,14575863,AAPL,-100,-100,-45.34461773192085
2024-10-21 12:49:10.719298363+00:00,2024-10-21 12:49:10.719298363+00:00,10,2,38,A,A,1,233.93,400,130,166121,14575981,AAPL,0,1786,132.35599033318348
2024-10-21 12:49:10.719326799+00:00,2024-10-21 12:49:10.719326799+00:00,10,2,38,C,B,0,233.81,41,130,166564,14575982,AAPL,-41,-3389,-593.5118679288216
2024-10-21 12:49:11.955975975+00:00,2024-10-21 12:49:11.955975975+00:00,10,2,38,C,B,1,233.75,100,130,166246,14577537,AAPL,0,-3447,-452.7642905246436
2024-10-21 12:49:11.959487373+00:00,2024-10-21 12:49:11.959487373+00:00,10,2,38,A,B,1,233.76,100,130,166530,14577539,AAPL,0,3447,365.32447398724753
2024-10-21 12:49:13.192050305+00:00,2024-10-21 12:49:13.192050305+00:00,10,2,38,C,B,4,233.6,1000,130,166192,14578863,AAPL,0,-1739,-273.4896184451631
2024-10-21 12:49:13.740463087+00:00,2024-10-21 12:49:13.740463087+00:00,10,2,38,A,B,2,233.74,200,130,166753,14579191,AAPL,0,2147,317.7786172996896
2024-10-21 12:49:14.004842455+00:00,2024-10-21 12:49:14.004842455+00:00,10,2,38,C,B,2,233.74,200,130,166127,14579413,AAPL,0,-2147,-405.2184338370856
2024-10-21 12:49:14.004855015+00:00,2024-10-21 12:49:14.004855015+00:00,10,2,38,A,B,2,233.7,400,130,166239,14579414,AAPL,0,400,-0.84643905547005
2024-10-21 12:49:16.380976995+00:00,2024-10-21 12:49:16.380976995+00:00,10,2,38,A,B,4,233.6,1000,130,166552,14581874,AAPL,0,1739,186.049801907767
2024-10-21 12:49:17.095404048+00:00,2024-10-21 12:49:17.095404048+00:00,10,2,38,C,B,1,233.76,100,130,166167,14582400,AAPL,0,-3447,-452.7642905246436
2024-10-21 12:49:17.098516295+00:00,2024-10-21 12:49:17.098516295+00:00,10,2,38,A,B,1,233.77,100,130,166586,14582401,AAPL,0,3447,365.32447398724753
2024-10-21 12:49:20.689107718+00:00,2024-10-21 12:49:20.689107718+00:00,10,2,38,C,B,1,233.77,100,130,166065,14584801,AAPL,0,-3447,-452.7642905246436
2024-10-21 12:49:20.692285781+00:00,2024-10-21 12:49:20.692285781+00:00,10,2,38,A,B,1,233.78,100,130,166281,14584803,AAPL,0,3447,365.32447398724753
2024-10-21 12:49:27.922835826+00:00,2024-10-21 12:49:27.922835826+00:00,10,2,38,A,B,2,233.71,400,130,166844,14591973,AAPL,0,3238,453.8110132636491
2024-10-21 12:49:28.083552407+00:00,2024-10-21 12:49:28.083552407+00:00,10,2,38,A,A,0,233.86,1,130,166370,14592144,AAPL,1,1725,152.6777592715825
2024-10-21 12:49:28.121990369+00:00,2024-10-21 12:49:28.121990369+00:00,10,2,38,C,A,0,233.86,1,130,165945,14592170,AAPL,1,1725,152.6777592715825
2024-10-21 12:49:31.767415647+00:00,2024-10-21 12:49:31.767415647+00:00,10,2,38,C,B,1,233.78,100,130,165981,14595786,AAPL,0,-3338,-548.0736700035384
2024-10-21 12:49:31.770578504+00:00,2024-10-21 12:49:31.770578504+00:00,10,2,38,A,B,1,233.79,100,130,166415,14595787,AAPL,0,3338,460.6338534661423
2024-10-21 12:49:38.319661255+00:00,2024-10-21 12:49:38.319661255+00:00,10,2,38,C,B,2,233.71,400,130,166380,14601271,AAPL,0,-3238,-541.2508298010453
2024-10-21 12:49:38.319673756+00:00,2024-10-21 12:49:38.319673756+00:00,10,2,38,A,B,3,233.69,200,130,166120,14601272,AAPL,0,1831,201.81454601669768
2024-10-21 12:49:38.866315719+00:00,2024-10-21 12:49:38.866315719+00:00,10,2,38,A,B,3,233.69,200,130,166840,14602510,AAPL,0,200,-2.186045699934712
2024-10-21 12:49:38.920680087+00:00,2024-10-21 12:49:38.920680087+00:00,10,2,38,C,B,3,233.69,200,130,166181,14602726,AAPL,0,-200,-85.25377083746139
2024-10-21 12:49:38.920693145+00:00,2024-10-21 12:49:38.920693145+00:00,10,2,38,A,B,2,233.7,400,130,166270,14602727,AAPL,0,-1431,-246.3808933408658
2024-10-21 12:49:39.634329715+00:00,2024-10-21 12:49:39.634329715+00:00,10,2,38,C,B,1,233.79,100,130,166228,14604009,AAPL,0,-3447,-452.7642905246436
2024-10-21 12:49:39.637815531+00:00,2024-10-21 12:49:39.637815531+00:00,10,2,38,A,B,0,233.8,100,130,166418,14604010,AAPL,100,100,-42.095198805475256
2024-10-21 12:49:43.110091934+00:00,2024-10-21 12:49:43.110091934+00:00,10,2,38,A,B,1,233.71,400,130,166356,14606349,AAPL,0,3347,342.9195253814991
2024-10-21 12:49:46.832167455+00:00,2024-10-21 12:49:46.832167455+00:00,10,2,38,C,B,0,233.8,100,130,165954,14609714,AAPL,-100,-100,-45.34461773192085
2024-10-21 12:49:46.835474868+00:00,2024-10-21 12:49:46.835474868+00:00,10,2,38,A,B,0,233.81,100,130,167014,14609717,AAPL,100,3348,456.1180067471212
2024-10-21 12:49:46.957490822+00:00,2024-10-21 12:49:46.957490822+00:00,10,2,38,A,B,0,233.83,100,130,166967,14609816,AAPL,100,3433,358.43626355111394
2024-10-21 12:49:46.957502527+00:00,2024-10-21 12:49:46.957502527+00:00,10,2,38,A,B,0,233.83,100,130,167375,14609817,AAPL,100,100,-42.095198805475256
2024-10-21 12:49:46.957515098+00:00,2024-10-21 12:49:46.957515098+00:00,10,2,38,A,B,0,233.84,100,130,166136,14609818,AAPL,100,3533,333.6133687101097
2024-10-21 12:49:46.957526708+00:00,2024-10-21 12:49:46.957526708+00:00,10,2,38,C,A,1,233.93,400,130,167031,14609819,AAPL,0,1786,132.35599033318348
2024-10-21 12:49:46.957541207+00:00,2024-10-21 12:49:46.957541207+00:00,10,2,38,A,B,0,233.84,100,130,168502,14609821,AAPL,100,100,-42.095198805475256
2024-10-21 12:49:46.957573815+00:00,2024-10-21 12:49:46.957573815+00:00,10,2,38,A,B,4,233.79,6,130,166110,14609822,AAPL,0,3119,247.71898726465014
2024-10-21 12:49:46.957576775+00:00,2024-10-21 12:49:46.957576775+00:00,10,2,38,T,B,0,233.9,1,130,168081,14609823,AAPL,0,0,-43.71990826869805
2024-10-21 12:49:46.957576775+00:00,2024-10-21 12:49:46.957576775+00:00,10,2,38,C,A,0,233.9,1,130,168081,14609823,AAPL,1,1447,137.43187565539333
2024-10-21 12:49:46.957602301+00:00,2024-10-21 12:49:46.957602301+00:00,10,2,38,A,B,0,233.87,6,128,168083,14609825,AAPL,6,3130,200.35036332885068
2024-10-21 12:49:46.957613470+00:00,2024-10-21 12:49:46.957613470+00:00,10,2,38,A,B,1,233.85,24,130,166163,14609827,AAPL,0,2148,171.30025468927818
2024-10-21 12:49:46.957631839+00:00,2024-10-21 12:49:46.957631839+00:00,10,2,38,T,N,0,233.89,14,130,169481,14609828,AAPL,0,0,-43.71990826869805
2024-10-21 12:49:46.957813627+00:00,2024-10-21 12:49:46.957813627+00:00,10,2,38,C,B,3,233.83,100,130,165802,14609829,AAPL,0,-100,-64.48683955307972
2024-10-21 12:49:46.957862508+00:00,2024-10-21 12:49:46.957862508+00:00,10,2,38,A,B,2,233.84,4,130,166326,14609830,AAPL,0,4,-43.291173576565775
2024-10-21 12:49:46.957937664+00:00,2024-10-21 12:49:46.957937664+00:00,10,2,38,C,B,2,233.84,100,130,165978,14609832,AAPL,0,-100,-54.438275572005054
2024-10-21 12:49:46.957991157+00:00,2024-10-21 12:49:46.957991157+00:00,10,2,38,C,B,2,233.84,100,130,166016,14609833,AAPL,0,-100,-54.438275572005054
2024-10-21 12:49:46.961681628+00:00,2024-10-21 12:49:46.961681628+00:00,10,2,38,C,B,6,233.79,6,130,166228,14609836,AAPL,0,-1614,-178.63085749846553
2024-10-21 12:49:46.961955264+00:00,2024-10-21 12:49:46.961955264+00:00,10,2,38,C,B,2,233.84,4,130,166190,14609837,AAPL,0,-2822,-266.2647351957926
2024-10-21 12:49:46.966450387+00:00,2024-10-21 12:49:46.966450387+00:00,10,2,38,C,B,2,233.83,100,130,166058,14609859,AAPL,0,-3323,-367.206123530144
2024-10-21 12:49:47.057682799+00:00,2024-10-21 12:49:47.057682799+00:00,10,2,38,C,B,0,233.87,6,130,165898,14610363,AAPL,-6,-3263,-407.5177595956883
2024-10-21 12:49:47.057708040+00:00,2024-10-21 12:49:47.057708040+00:00,10,2,38,C,B,0,233.85,24,130,165772,14610365,AAPL,-24,-3357,-444.64130089646073
2024-10-21 12:49:47.067321034+00:00,2024-10-21 12:49:47.067321034+00:00,10,2,38,A,A,0,233.94,400,130,166420,14610372,AAPL,400,1846,143.91446641365232
2024-10-21 12:49:48.478529399+00:00,2024-10-21 12:49:48.478529399+00:00,10,2,38,C,A,0,233.94,200,130,166289,14611725,AAPL,-200,-200,-46.96932719514365
2024-10-21 12:49:48.478675769+00:00,2024-10-21 12:49:48.478675769+00:00,10,2,38,C,A,0,233.94,200,130,165972,14611726,AAPL,200,1646,140.66504748720672
2024-10-21 12:49:48.478687941+00:00,2024-10-21 12:49:48.478687941+00:00,10,2,38,A,A,0,233.99,200,130,166364,14611727,AAPL,200,1646,140.66504748720672
2024-10-21 12:49:48.484283756+00:00,2024-10-21 12:49:48.484283756+00:00,10,2,38,A,A,0,233.99,200,130,166443,14611729,AAPL,200,200,-40.470489342252456
2024-10-21 12:49:49.367557259+00:00,2024-10-21 12:49:49.367557259+00:00,10,2,38,C,B,2,233.71,200,130,166107,14612419,AAPL,0,-200,-65.15664287531204
2024-10-21 12:49:49.367580583+00:00,2024-10-21 12:49:49.367580583+00:00,10,2,38,C,B,2,233.71,200,130,166501,14612420,AAPL,0,-3038,-519.8140951944313
2024-10-21 12:49:49.367595179+00:00,2024-10-21 12:49:49.367595179+00:00,10,2,38,A,B,0,233.81,6,130,166231,14612421,AAPL,6,6,-43.622425700904685
2024-10-21 12:49:49.367610194+00:00,2024-10-21 12:49:49.367610194+00:00,10,2,38,A,B,0,233.83,3,130,165896,14612422,AAPL,3,2957,419.29033267929134
2024-10-21 12:49:49.367638925+00:00,2024-10-21 12:49:49.367638925+00:00,10,2,38,C,A,0,233.99,200,130,165790,14612425,AAPL,-200,-200,-46.96932719514365
2024-10-21 12:49:49.367647847+00:00,2024-10-21 12:49:49.367647847+00:00,10,2,38,C,A,0,233.99,200,130,166328,14612426,AAPL,200,1646,140.66504748720672
2024-10-21 12:49:49.367661433+00:00,2024-10-21 12:49:49.367661433+00:00,10,2,38,C,B,1,233.81,6,130,165688,14612427,AAPL,0,-6,-44.12927868084764
2024-10-21 12:49:49.367879143+00:00,2024-10-21 12:49:49.367879143+00:00,10,2,38,C,B,0,233.83,3,130,166705,14612431,AAPL,-3,-2951,-506.3207788045378
2024-10-21 12:49:49.379300783+00:00,2024-10-21 12:49:49.379300783+00:00,10,2,38,A,B,0,233.88,3,130,166220,14612438,AAPL,3,2951,418.8809622671416
2024-10-21 12:49:49.383394936+00:00,2024-10-21 12:49:49.383394936+00:00,10,2,38,C,B,0,233.88,3,130,165907,14612440,AAPL,-3,-2951,-506.3207788045378
2024-10-21 12:49:49.457051270+00:00,2024-10-21 12:49:49.457051270+00:00,10,2,38,A,A,0,234.0,200,130,166478,14612496,AAPL,200,200,-40.470489342252456
2024-10-21 12:49:49.470761871+00:00,2024-10-21 12:49:49.470761871+00:00,10,2,38,A,B,2,233.71,400,130,166383,14612506,AAPL,0,3238,453.8110132636491
2024-10-21 12:49:49.480799866+00:00,2024-10-21 12:49:49.480799866+00:00,10,2,38,A,A,0,234.0,200,130,166048,14612519,AAPL,200,200,-40.470489342252456
2024-10-21 12:49:58.322449004+00:00,2024-10-21 12:49:58.322449004+00:00,10,2,38,C,B,0,233.81,100,130,166936,14618528,AAPL,-100,-3348,-543.5578232845173
2024-10-21 12:49:58.325910308+00:00,2024-10-21 12:49:58.325910308+00:00,10,2,38,A,B,0,233.82,100,130,166178,14618531,AAPL,100,3348,456.1180067471212
2024-10-21 12:50:00.450230177+00:00,2024-10-21 12:50:00.450230177+00:00,10,2,38,C,A,0,234.0,200,130,166138,14620933,AAPL,-200,-200,-46.96932719514365
2024-10-21 12:50:00.450388901+00:00,2024-10-21 12:50:00.450388901+00:00,10,2,38,C,A,0,234.0,200,130,166404,14620934,AAPL,-200,-200,-46.96932719514365
2024-10-21 12:50:00.450400607+00:00,2024-10-21 12:50:00.450400607+00:00,10,2,38,A,A,1,234.05,200,130,166122,14620935,AAPL,0,1529,143.0785859288305
2024-10-21 12:50:02.747081660+00:00,2024-10-21 12:50:02.747081660+00:00,10,2,38,A,A,1,234.05,200,130,166402,14623436,AAPL,0,200,-30.074227863711645
2024-10-21 12:50:08.578493418+00:00,2024-10-21 12:50:08.578493418+00:00,10,2,38,C,B,0,233.82,100,130,166052,14629146,AAPL,-100,-3348,-543.5578232845173
2024-10-21 12:50:08.581776469+00:00,2024-10-21 12:50:08.581776469+00:00,10,2,38,A,B,0,233.83,100,130,167118,14629156,AAPL,100,3348,456.1180067471212
2024-10-21 12:50:09.246492050+00:00,2024-10-21 12:50:09.246492050+00:00,10,2,38,C,A,1,234.05,200,130,166695,14630811,AAPL,0,-200,-57.36558867368446
2024-10-21 12:50:09.246504376+00:00,2024-10-21 12:50:09.246504376+00:00,10,2,38,A,A,1,234.03,200,130,166557,14630812,AAPL,0,200,-30.074227863711645
2024-10-21 12:50:11.198406052+00:00,2024-10-21 12:50:11.198406052+00:00,10,2,38,C,A,1,234.03,200,130,166461,14632655,AAPL,0,1529,143.0785859288305
2024-10-21 12:50:11.198419398+00:00,2024-10-21 12:50:11.198419398+00:00,10,2,38,A,A,1,234.05,400,130,166371,14632656,AAPL,0,1729,156.7242663338169
2024-10-21 12:50:11.566181537+00:00,2024-10-21 12:50:11.566181537+00:00,10,2,38,A,A,1,234.03,200,130,167150,14633794,AAPL,0,200,-30.074227863711645
2024-10-21 12:50:12.467758096+00:00,2024-10-21 12:50:12.467758096+00:00,10,2,38,C,B,0,233.83,100,130,166192,14635151,AAPL,-100,-3348,-543.5578232845173
2024-10-21 12:50:12.471274007+00:00,2024-10-21 12:50:12.471274007+00:00,10,2,38,A,B,0,233.84,100,130,166254,14635152,AAPL,100,3348,456.1180067471212
2024-10-21 12:50:13.271098437+00:00,2024-10-21 12:50:13.271098437+00:00,10,2,38,T,N,0,233.96,38,130,167456,14636171,AAPL,0,0,-43.71990826869805
2024-10-21 12:50:14.282020828+00:00,2024-10-21 12:50:14.282020828+00:00,10,2,38,C,A,1,234.03,200,130,166324,14637029,AAPL,0,1529,143.0785859288305
2024-10-21 12:50:14.282033670+00:00,2024-10-21 12:50:14.282033670+00:00,10,2,38,A,A,1,234.05,400,130,166241,14637030,AAPL,0,1729,156.7242663338169
2024-10-21 12:50:15.277451082+00:00,2024-10-21 12:50:15.277451082+00:00,10,2,38,A,B,0,233.98,20,130,166729,14637992,AAPL,20,3353,357.13649598053576
2024-10-21 12:50:15.277477320+00:00,2024-10-21 12:50:15.277477320+00:00,10,2,38,T,A,0,233.98,20,130,167276,14637993,AAPL,0,0,-43.71990826869805
2024-10-21 12:50:15.277477320+00:00,2024-10-21 12:50:15.277477320+00:00,10,2,38,C,B,0,233.98,20,130,167276,14637993,AAPL,-20,-3353,-444.57631251793185
2024-10-21 12:50:16.172964926+00:00,2024-10-21 12:50:16.172964926+00:00,10,2,38,A,B,2,233.73,200,130,166730,14638708,AAPL,0,200,-22.28317366208405
2024-10-21 12:50:16.211482112+00:00,2024-10-21 12:50:16.211482112+00:00,10,2,38,C,B,2,233.73,200,130,166136,14638732,AAPL,0,-3038,-519.8140951944313
2024-10-21 12:50:16.211495151+00:00,2024-10-21 12:50:16.211495151+00:00,10,2,38,A,B,2,233.71,400,130,166474,14638733,AAPL,0,3238,453.8110132636491
2024-10-21 12:50:16.267055594+00:00,2024-10-21 12:50:16.267055594+00:00,10,2,38,A,A,1,234.02,200,130,166370,14638750,AAPL,0,200,-30.074227863711645
2024-10-21 12:50:17.309428619+00:00,2024-10-21 12:50:17.309428619+00:00,10,2,38,C,B,0,233.84,100,130,166017,14639603,AAPL,-100,-3348,-543.5578232845173
2024-10-21 12:50:17.312771757+00:00,2024-10-21 12:50:17.312771757+00:00,10,2,38,A,B,0,233.85,100,130,166508,14639605,AAPL,100,3348,456.1180067471212
2024-10-21 12:50:19.173366770+00:00,2024-10-21 12:50:19.173366770+00:00,10,2,38,A,B,2,233.79,200,130,167812,14641536,AAPL,0,200,-22.28317366208405
2024-10-21 12:50:19.463071688+00:00,2024-10-21 12:50:19.463071688+00:00,10,2,38,A,B,1,233.8,200,130,166479,14641706,AAPL,0,-2838,-506.16841478944485
2024-10-21 12:50:19.939222379+00:00,2024-10-21 12:50:19.939222379+00:00,10,2,38,C,A,1,234.02,200,130,166085,14642144,AAPL,0,1529,143.0785859288305
2024-10-21 12:50:19.939235822+00:00,2024-10-21 12:50:19.939235822+00:00,10,2,38,A,A,1,234.04,400,130,166729,14642145,AAPL,0,1729,156.7242663338169
2024-10-21 12:50:19.998086298+00:00,2024-10-21 12:50:19.998086298+00:00,10,2,38,A,A,1,234.02,200,130,166547,14642202,AAPL,0,200,-30.074227863711645
2024-10-21 12:50:20.045656564+00:00,2024-10-21 12:50:20.045656564+00:00,10,2,38,C,A,1,234.02,200,130,165917,14642269,AAPL,0,1529,143.0785859288305
2024-10-21 12:50:20.045669794+00:00,2024-10-21 12:50:20.045669794+00:00,10,2,38,A,A,1,234.04,400,130,166424,14642270,AAPL,0,1729,156.7242663338169
2024-10-21 12:50:20.726462052+00:00,2024-10-21 12:50:20.726462052+00:00,10,2,38,A,A,1,234.02,200,130,166420,14643720,AAPL,0,200,-30.074227863711645
2024-10-21 12:50:22.114304820+00:00,2024-10-21 12:50:22.114304820+00:00,10,2,38,A,B,7,233.5,124,130,166363,14644890,AAPL,0,124,-34.61863965371898
2024-10-21 12:50:23.016526103+00:00,2024-10-21 12:50:23.016526103+00:00,10,2,38,C,B,0,233.85,100,130,166383,14645713,AAPL,-100,-3381,-428.12192361236004
2024-10-21 12:50:23.019819419+00:00,2024-10-21 12:50:23.019819419+00:00,10,2,38,A,B,0,233.86,100,130,166262,14645715,AAPL,100,3381,340.68210707496394
2024-10-21 12:50:23.489361011+00:00,2024-10-21 12:50:23.489361011+00:00,10,2,38,C,A,1,234.02,200,130,166151,14646161,AAPL,0,1529,143.0785859288305
2024-10-21 12:50:23.489373964+00:00,2024-10-21 12:50:23.489373964+00:00,10,2,38,A,A,1,234.04,400,130,166674,14646162,AAPL,0,1729,156.7242663338169
2024-10-21 12:50:27.730127297+00:00,2024-10-21 12:50:27.730127297+00:00,10,2,38,A,A,1,234.02,200,130,166770,14649508,AAPL,0,200,-30.074227863711645
2024-10-21 12:50:27.845945395+00:00,2024-10-21 12:50:27.845945395+00:00,10,2,38,A,B,1,233.81,200,130,166404,14649593,AAPL,0,3172,436.4336218075643
2024-10-21 12:50:30.292700701+00:00,2024-10-21 12:50:30.292700701+00:00,10,2,38,C,B,0,233.86,100,130,166221,14651897,AAPL,-100,-3272,-525.4981478081831
